0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2002-01-01,33.441443,32.441443,32.441443,31.441443,31.441443,31.441443,31.141443,31.141443,31.141443,31.141443,31.141443,31.141443,31.441443,31.141443,31.141443,31.141443,31.141443,31.141443,33.441443,33.441443,33.441443,32.441443,32.441443,31.441443
2002-01-02,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.851443,28.851443,28.974443,28.974443,28.974443,28.974443,28.851443,28.851443,28.851443,33.441443,33.441443,33.441443,32.441443,28.974443,28.842443
2002-01-03,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.851443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,33.441443,38.441443,33.441443,32.441443,28.974443,28.842443
2002-01-04,29.151443,29.151443,29.151443,28.851443,29.151443,29.151443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,32.441443,38.441443,32.441443,31.441443,29.441443,29.441443
2002-01-05,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,32.441443,32.441443,30.441443,30.441443,30.441443,30.441443,30.441443,33.441443,36.441443,33.441443,32.441443,32.441443,30.441443
2002-01-06,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,33.441443,33.441443,33.441443,33.441443,32.541443,32.541443
2002-01-07,34.441443,34.441443,33.941443,33.541443,33.941443,34.441443,33.941443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,35.409443,35.409443,35.409443,35.409443,34.441443,34.441443
2002-01-08,34.441443,34.440443,34.440443,34.440443,34.440443,34.441443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,35.441443,43.441443,43.441443,35.941443,35.441443,34.731443,34.731443
2002-01-09,34.440443,34.230443,34.230443,34.230443,34.230443,34.440443,34.441443,34.441443,34.441443,34.441443,35.441443,35.441443,35.441443,34.441443,34.441443,34.441443,34.441443,35.441443,43.441443,43.441443,36.441443,35.441443,34.441443,34.440443
2002-01-10,34.541443,34.541443,34.541443,34.541443,34.541443,34.541443,34.641443,34.641443,34.641443,34.641443,34.641443,34.941443,34.641443,34.641443,34.641443,34.641443,34.641443,34.941443,35.941443,36.441443,35.541443,34.941443,34.641443,34.541443
2002-01-11,34.591443,34.591443,34.591443,34.591443,34.591443,34.591443,34.631443,34.631443,35.441443,34.631443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,35.641443,35.741443,35.641443,35.441443,35.441443,34.591443
2002-01-12,35.391443,35.391443,35.391443,35.391443,35.391443,35.391443,35.391443,35.441443,35.441443,35.441443,35.441443,36.241443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,36.941443,36.941443,36.941443,36.941443,35.441443,35.391443
2002-01-13,36.941443,36.941443,36.441443,36.441443,36.441443,36.941443,36.941443,36.941443,36.941443,36.941443,36.941443,37.341443,36.941443,36.941443,36.941443,36.941443,36.941443,36.941443,39.441443,43.941443,39.441443,38.441443,37.341443,36.941443
2002-01-14,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.441443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,39.441443,41.941443,38.441443,38.441443,38.341443,38.341443
2002-01-15,38.440443,38.440443,38.440443,38.440443,38.440443,38.440443,38.441443,38.441443,39.441443,38.441443,39.441443,39.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,43.441443,44.441443,43.441443,43.441443,38.441443,38.440443
2002-01-16,39.441443,39.441443,39.441443,39.441443,39.441443,40.441443,40.441443,40.441443,41.441443,40.441443,42.441443,42.441443,40.441443,41.441443,41.441443,41.441443,40.441443,40.441443,42.441443,42.441443,42.441443,42.441443,40.441443,40.441443
2002-01-17,37.441443,37.441443,36.441443,36.441443,37.441443,37.441443,39.441443,39.941443,41.331443,41.331443,41.441443,41.441443,41.331443,39.941443,39.441443,39.941443,39.941443,39.441443,41.441443,44.441443,41.441443,41.331443,39.441443,37.441443
