0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018-01-01,123.167294,123.167294,123.167294,123.167294,123.167294,123.167294,101.647294,101.647294,112.139294,105.990294,123.167294,123.167294,123.167294,123.167294,123.167294,123.167294,123.167294,123.167294,128.167294,128.167294,128.167294,128.167294,123.167294,123.167294
2018-01-02,104.201894,104.201894,104.201894,104.201894,104.201894,106.024894,142.201894,119.201894,149.201894,143.201894,149.201894,149.201894,149.201894,149.201894,149.201894,149.201894,149.201894,149.201894,152.201894,152.201894,152.201894,149.201894,149.201894,142.201894
2018-01-03,104.139873,106.062873,103.129873,104.139873,104.139873,106.062873,106.062873,125.239873,135.239873,149.439873,149.439873,149.439873,149.439873,149.439873,149.439873,149.439873,149.439873,149.439873,152.239873,152.239873,163.239873,149.439873,149.439873,135.239873
2018-01-04,132.136385,132.136385,132.136385,111.843385,132.136385,138.136385,138.136385,144.136385,148.136385,148.136385,148.136385,148.136385,150.136385,150.136385,153.236385,150.136385,155.136385,148.136385,153.236385,153.236385,153.236385,150.136385,148.136385,144.136385
2018-01-05,128.855667,122.855667,122.855667,122.855667,122.855667,122.855667,128.855667,128.855667,140.855667,137.855667,140.855667,143.955667,143.955667,143.955667,143.955667,143.955667,143.955667,143.955667,143.955667,143.955667,143.955667,143.955667,140.855667,128.855667
2018-01-06,133.502429,133.502429,133.502429,133.502429,133.502429,133.502429,133.502429,133.502429,133.502429,135.402429,136.402429,136.402429,136.402429,136.402429,136.402429,136.402429,135.402429,136.402429,149.516429,149.516429,138.402429,138.402429,135.402429,133.502429
2018-01-07,132.560013,132.560013,127.460013,127.460013,127.460013,127.460013,127.460013,132.560013,132.560013,132.560013,133.560013,136.460013,136.460013,136.460013,133.560013,133.560013,133.560013,133.560013,137.460013,137.460013,137.460013,137.460013,133.560013,132.560013
2018-01-08,121.20863,121.20863,121.20863,121.20863,121.20863,121.20863,121.20863,131.20863,134.20863,134.20863,134.20863,134.20863,140.70863,140.70863,136.20863,134.20863,134.20863,134.20863,140.70863,142.20863,140.70863,140.70863,134.20863,134.20863
2018-01-09,120.655529,120.655529,120.655529,106.478529,120.655529,120.655529,120.655529,126.655529,135.655529,141.655529,141.655529,141.655529,141.655529,141.655529,145.655529,145.655529,141.655529,141.655529,145.655529,146.655529,146.655529,145.655529,134.655529,126.655529
2018-01-10,132.152401,132.152401,132.152401,132.152401,132.152401,132.152401,132.152401,132.152401,134.152401,134.152401,134.152401,137.152401,134.152401,134.152401,137.152401,137.152401,137.152401,134.152401,137.152401,137.152401,137.152401,137.152401,132.152401,132.152401
2018-01-11,130.369868,130.369868,130.369868,130.369868,130.369868,130.369868,130.369868,136.369868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.469868,136.369868
2018-01-12,128.346227,128.346227,119.346227,119.346227,128.346227,131.346227,131.346227,135.996227,135.996227,135.996227,135.996227,137.146227,139.346227,135.996227,137.146227,135.996227,135.996227,135.996227,135.996227,137.146227,135.996227,135.996227,135.996227,133.346227
2018-01-13,128.480605,128.480605,128.480605,126.480605,126.480605,126.480605,126.480605,130.480605,133.580605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.680605,133.580605,130.480605
2018-01-14,129.362867,128.862867,128.862867,128.862867,128.862867,128.862867,128.862867,128.862867,129.362867,129.362867,129.362867,129.362867,129.362867,129.362867,129.362867,129.362867,129.362867,129.362867,129.862867,129.862867,129.862867,129.362867,129.362867,129.362867
2018-01-15,61.760349,61.760349,61.760349,61.760349,61.760349,112.397349,83.690349,129.990349,126.690349,128.690349,129.990349,138.690349,138.690349,129.990349,138.690349,138.690349,129.990349,128.690349,138.690349,148.690349,138.690349,128.690349,126.690349,103.580349
2018-01-16,121.521051,121.521051,121.521051,121.521051,121.521051,121.521051,121.521051,127.521051,127.521051,127.521051,127.521051,127.521051,127.521051,127.521051,138.521051,127.521051,127.521051,127.521051,127.521051,127.521051,127.521051,127.521051,127.521051,121.521051
2018-01-17,118.588024,118.588024,103.478024,103.478024,103.478024,112.588024,112.588024,118.588024,125.488024,125.488024,125.588024,125.588024,125.588024,125.588024,125.588024,125.588024,125.588024,125.488024,138.588024,135.588024,125.588024,124.588024,118.588024,112.588024
2018-01-18,114.65991,114.65991,112.57991,112.57991,112.57991,117.57991,117.57991,118.57991,118.57991,118.57991,128.47991,128.47991,128.47991,128.47991,128.47991,128.47991,128.47991,118.57991,128.47991,128.47991,128.47991,118.57991,117.57991,117.57991
2018-01-19,103.731991,103.731991,99.751991,99.751991,109.251991,109.251991,109.251991,125.365991,125.365991,131.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,130.251991,125.365991,125.365991
2018-01-20,97.640525,95.640525,94.640525,109.616525,95.640525,97.640525,97.640525,100.640525,120.620525,130.640525,130.754525,130.754525,130.754525,130.754525,130.640525,130.640525,130.640525,120.620525,130.754525,130.754525,130.754525,130.754525,100.640525,97.640525
2018-01-21,89.28986,89.28986,73.78986,73.78986,73.78986,73.78986,73.78986,88.78986,88.78986,88.78986,93.78986,93.78986,93.78986,93.78986,93.78986,93.78986,93.78986,93.78986,127.90386,127.90386,127.90386,127.90386,93.78986,89.28986
2018-01-22,104.784185,104.784185,104.784185,104.784185,104.784185,104.784185,104.784185,122.784185,122.784185,123.784185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,123.898185,122.784185,122.784185
