0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2003-01-01,61.787651,61.787651,61.787651,61.787651,59.787651,59.787651,57.787651,57.787651,57.787651,57.787651,57.787651,59.787651,59.787651,59.787651,57.787651,57.787651,57.787651,59.787651,63.787651,63.787651,63.787651,61.787651,61.787651,61.787651
2003-01-02,61.787651,61.787651,61.787651,61.787651,61.787651,61.787651,61.787651,61.787651,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,64.787651,67.777651,64.787651,63.787651,61.887651,61.787651
2003-01-03,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,61.887651,62.287651,62.287651,62.287651,63.787651,63.787651,63.787651,63.787651,63.787651,62.287651,62.287651,63.787651,69.287651,69.787651,68.787651,63.787651,62.287651,61.887651
2003-01-04,62.287651,62.287651,62.287651,62.287651,62.287651,62.287651,62.287651,62.787651,63.787651,63.787651,64.287651,64.287651,64.287651,64.287651,63.787651,63.787651,63.787651,63.787651,64.287651,64.787651,64.787651,64.287651,64.287651,63.787651
2003-01-05,62.787651,62.787651,62.787651,62.787651,62.787651,62.787651,62.787651,62.787651,63.787651,63.787651,63.787651,63.787651,63.787651,63.787651,62.787651,62.787651,62.787651,62.787651,64.787651,68.787651,64.787651,64.787651,63.887651,63.787651
2003-01-06,63.787651,63.287651,63.287651,63.287651,63.287651,63.287651,63.287651,63.287651,63.287651,63.787651,63.787651,64.387651,64.387651,63.787651,63.787651,63.787651,63.787651,63.787651,65.787651,65.787651,65.787651,64.387651,64.387651,63.787651
2003-01-07,63.787651,63.787651,63.787651,63.787651,63.787651,64.387651,64.387651,64.387651,64.387651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,70.787651,70.787651,70.787651,69.787651,64.387651,64.387651
2003-01-08,61.787651,61.387651,61.387651,61.387651,61.387651,62.787651,62.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,65.787651,66.787651,67.787651,66.787651,65.787651,65.787651,62.787651
2003-01-09,66.287651,66.287651,65.887651,66.287651,66.287651,66.787651,66.787651,67.287651,67.287651,67.287651,67.287651,67.287651,67.287651,67.287651,67.287651,67.287651,67.287651,67.287651,68.277651,68.787651,67.287651,67.287651,67.287651,66.787651
2003-01-10,66.987651,66.987651,66.987651,66.987651,66.987651,66.987651,66.987651,67.187651,67.187651,67.187651,67.687651,67.687651,67.687651,67.187651,67.187651,67.187651,67.187651,67.187651,68.777651,69.777651,67.687651,67.187651,67.187651,66.987651
2003-01-11,66.187651,66.187651,66.187651,66.187651,66.187651,66.187651,66.187651,66.187651,66.287651,66.287651,66.587651,66.587651,66.587651,66.587651,66.287651,66.187651,66.187651,66.187651,67.287651,67.287651,67.287651,66.587651,66.187651,66.187651
2003-01-12,67.487651,66.587651,66.587651,66.587651,66.587651,66.587651,66.587651,66.587651,67.487651,67.487651,67.487651,67.487651,67.487651,67.487651,67.487651,67.487651,67.487651,67.487651,67.787651,68.787651,67.787651,67.787651,67.487651,67.487651
2003-01-13,66.187651,66.187651,66.187651,66.187651,66.189651,66.189651,66.189651,66.189651,66.587651,66.587651,66.587651,68.787651,68.787651,66.587651,66.587651,66.587651,66.587651,66.587651,69.687651,69.787651,69.687651,68.787651,66.189651,66.189651
2003-01-14,66.137651,66.137651,66.137651,66.137651,66.137651,66.177651,66.177651,66.177651,66.177651,66.187651,66.187651,66.187651,66.187651,66.187651,66.187651,66.177651,66.187651,66.187651,66.187651,66.587651,66.187651,66.187651,66.177651,66.177651
2003-01-15,66.137651,66.137651,66.137651,66.137651,66.137651,66.142651,66.142651,66.142651,66.787651,68.287651,68.287651,68.287651,68.287651,66.787651,68.287651,68.287651,68.287651,68.287651,69.787651,71.777651,69.687651,68.287651,66.142651,66.142651
2003-01-16,66.087651,65.787651,61.787651,61.787651,66.087651,66.087651,66.142651,66.142651,66.142651,66.142651,66.142651,68.287651,66.142651,66.142651,66.142651,66.142651,66.142651,66.142651,69.587651,72.287651,69.287651,68.287651,66.142651,66.087651
2003-01-17,68.287651,66.787651,66.787651,66.787651,68.287651,68.387651,68.387651,68.387651,68.387651,70.787651,70.787651,70.787651,70.787651,68.387651,69.587651,69.587651,69.587651,70.787651,72.287651,72.287651,72.287651,70.787651,68.387651,68.387651
2003-01-18,68.387651,68.387651,68.387651,68.387651,68.387651,68.387651,68.387651,70.787651,71.687651,71.687651,71.687651,71.777651,71.777651,70.787651,70.787651,70.787651,70.787651,70.787651,73.087651,73.087651,73.087651,71.787651,70.787651,68.387651
2003-01-19,73.087651,73.087651,73.087651,71.787651,71.787651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,74.787651,74.788651,74.788651,74.787651,73.087651,73.087651
2003-01-20,71.587651,71.287651,71.287651,71.287651,71.587651,71.887651,73.687651,73.687651,73.687651,73.687651,73.687651,73.787651,73.687651,73.687651,73.687651,73.687651,73.687651,73.687651,74.788651,74.788651,74.788651,73.787651,73.687651,71.587651
2003-01-21,71.687651,71.687651,71.687651,71.687651,72.787651,73.737651,73.737651,73.737651,73.787651,75.288651,75.288651,75.288651,75.288651,73.787651,73.787651,73.787651,73.787651,73.787651,75.787651,75.787651,75.787651,75.288651,73.737651,73.737651
2003-01-22,73.687651,72.787651,72.787651,72.787651,73.687651,73.737651,73.737651,73.787651,73.787651,74.787651,74.787651,74.787651,74.787651,73.787651,73.787651,73.787651,73.787651,73.787651,75.288651,75.288651,75.288651,75.287651,73.737651,73.737651
2003-01-23,72.787651,72.787651,72.787651,72.787651,72.787651,73.287651,73.687651,73.737651,73.737651,73.737651,73.737651,73.737651,73.737651,73.737651,73.737651,73.737651,73.737651,73.737651,74.287651,74.787651,74.287651,73.737651,73.687651,72.887651
2003-01-24,72.787651,72.787651,72.777651,72.777651,72.787651,73.087651,73.087651,73.087651,73.087651,73.087651,73.187651,74.287651,73.087651,73.087651,73.087651,73.087651,73.087651,73.087651,74.788651,74.788651,74.788651,74.287651,73.087651,73.087651
2003-01-25,72.587651,71.887651,71.887651,71.887651,71.887651,72.587651,72.777651,72.787651,72.887651,74.287651,74.287651,74.787651,74.287651,72.887651,72.787651,72.787651,72.787651,72.787651,74.788651,74.788651,74.788651,74.788651,74.287651,72.787651
2003-01-26,72.782651,72.782651,72.587651,71.787651,72.587651,72.777651,72.777651,72.782651,72.782651,72.787651,72.787651,72.787651,72.787651,72.787651,72.782651,72.782651,72.782651,72.782651,73.087651,73.087651,73.087651,73.087651,72.787651,72.782651
2003-01-27,72.786651,72.786651,72.786651,72.786651,72.786651,72.887651,72.887651,72.887651,72.887651,72.887651,73.287651,74.287651,72.887651,72.887651,72.887651,72.887651,72.887651,72.887651,74.788651,74.788651,74.788651,74.287651,72.887651,72.787651
2003-01-28,72.787651,72.787651,72.787651,72.787651,72.787651,73.267651,73.267651,73.267651,74.287651,74.787651,74.787651,75.887651,74.787651,74.787651,74.787651,74.787651,74.287651,74.787651,77.787651,77.788651,77.787651,76.787651,73.267651,73.267651
2003-01-29,72.787651,72.787651,72.787651,72.787651,72.787651,73.087651,73.087651,73.087651,73.087651,73.087651,74.287651,74.787651,74.287651,73.087651,73.087651,73.087651,73.087651,73.087651,76.787651,76.887651,76.787651,74.787651,73.087651,72.987651
2003-01-30,72.977651,72.977651,72.977651,72.977651,72.977651,73.687651,74.287651,74.287651,74.787651,74.787651,75.887651,76.887651,74.787651,74.787651,74.787651,74.787651,74.787651,74.787651,77.787651,77.788651,77.787651,77.787651,74.287651,72.977651
2003-01-31,74.287651,74.287651,74.287651,74.287651,74.337651,74.337651,74.787651,74.787651,74.787651,77.787651,77.787651,77.787651,77.787651,74.787651,74.787651,74.787651,74.787651,77.787651,77.788651,77.788651,77.788651,77.787651,74.337651,74.337651
2003-02-01,74.255438,73.855438,73.855438,73.855438,73.855438,74.755438,74.755438,77.255438,78.755438,78.755438,78.755438,78.755438,78.755438,78.755438,77.255438,77.255438,77.255438,77.255438,78.755438,80.255438,80.255438,78.755438,77.255438,74.755438
2003-02-02,76.255438,75.255438,75.255438,75.255438,75.255438,75.255438,75.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,80.255438,80.695438,80.695438,80.255438,76.255438,76.255438
2003-02-03,74.255438,74.255438,74.255438,74.255438,74.255438,76.255438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,76.305438,80.255438,77.255438,76.305438,76.305438,76.255438
2003-02-04,76.155438,76.155438,76.155438,76.155438,76.155438,76.255438,76.255438,76.255438,76.755438,76.755438,76.755438,77.255438,76.755438,76.255438,76.755438,76.755438,76.755438,76.755438,80.255438,81.255438,80.455438,78.555438,76.255438,76.155438
2003-02-05,74.255438,74.255438,74.255438,74.255438,74.255438,76.155438,76.255438,76.255438,76.255438,76.255438,76.664438,76.664438,76.255438,76.255438,76.255438,76.255438,76.255438,76.255438,76.664438,80.255438,76.664438,76.664438,76.255438,75.755438
2003-02-06,76.155438,75.755438,75.255438,75.255438,76.155438,76.157438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,76.664438,77.155438,79.155438,77.255438,76.664438,76.157438,76.156438
2003-02-07,74.955438,74.955438,74.955438,74.955438,74.955438,76.156438,76.156438,76.255438,76.255438,76.255438,76.255438,76.664438,76.255438,76.255438,76.664438,76.255438,76.664438,76.255438,76.664438,76.664438,76.664438,76.664438,76.156438,74.955438
2003-02-08,74.905438,74.905438,74.905438,74.905438,74.905438,75.255438,76.156438,76.156438,76.156438,76.156438,76.156438,77.254438,76.156438,76.156438,76.156438,76.156438,76.156438,76.156438,77.254438,77.254438,77.254438,77.254438,76.156438,74.905438
2003-02-09,73.255438,73.255438,73.255438,73.255438,73.255438,73.255438,73.255438,73.255438,75.155438,75.155438,75.155438,75.155438,75.155438,75.155438,73.255438,73.255438,73.255438,73.255438,75.155438,77.256438,77.256438,75.155438,75.155438,73.255438
2003-02-10,72.255438,72.255438,69.255438,69.255438,72.255438,72.745438,73.255438,73.255438,73.255438,73.255438,74.255438,74.255438,73.255438,73.255438,73.255438,73.255438,73.255438,73.255438,74.255438,74.255438,74.255438,74.255438,73.155438,72.255438
2003-02-11,71.755438,71.755438,71.755438,71.755438,71.755438,71.755438,72.155438,72.155438,72.155438,72.155438,72.155438,72.355438,72.155438,72.155438,72.155438,72.155438,72.155438,72.155438,72.355438,72.355438,72.355438,72.355438,71.755438,71.755438
2003-02-12,71.355438,71.255438,71.255438,71.255438,71.355438,71.355438,71.745438,71.355438,71.355438,71.745438,71.745438,72.255438,71.355438,71.355438,71.355438,71.355438,71.355438,71.745438,72.255438,72.255438,72.255438,72.255438,71.355438,71.355438
2003-02-13,71.155438,69.235438,69.235438,69.235438,71.155438,71.155438,72.755438,72.755438,72.755438,72.755438,72.755438,72.805438,72.755438,72.755438,72.755438,72.755438,72.755438,72.755438,72.805438,72.805438,72.805438,72.805438,71.155438,71.155438
2003-02-14,37.013438,37.013438,37.013438,37.013438,37.013438,67.755438,67.765438,67.765438,67.765438,67.765438,67.765438,67.775438,67.765438,67.765438,67.765438,67.765438,67.765438,67.765438,72.255438,74.255438,72.255438,72.255438,67.765438,67.255438
2003-02-15,67.770438,67.770438,67.655438,67.655438,67.770438,67.770438,67.770438,69.405438,69.405438,69.405438,69.405438,69.405438,69.405438,69.405438,69.405438,67.770438,67.770438,67.770438,69.405438,70.745438,69.405438,69.405438,67.770438,67.770438
2003-02-16,67.705438,67.705438,67.705438,67.705438,67.705438,67.705438,67.705438,67.705438,67.705438,67.705438,67.755438,67.755438,67.755438,67.755438,67.755438,67.705438,67.705438,67.755438,69.275438,69.455438,69.275438,69.275438,69.275438,67.755438
