0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2005-01-01,69.821413,69.821413,69.821413,68.821413,68.821413,68.321413,68.321413,68.321413,68.321413,68.321413,68.321413,68.821413,68.821413,68.821413,68.321413,68.321413,68.321413,68.821413,69.821413,85.821413,69.821413,69.821413,69.821413,68.821413
2005-01-02,68.321413,68.321413,68.321413,68.321413,68.321413,68.321413,68.321413,68.321413,68.321413,68.821413,68.821413,68.821413,68.821413,68.821413,68.821413,68.321413,68.321413,68.821413,86.821413,94.821413,86.821413,86.821413,75.821413,68.821413
2005-01-03,73.821413,73.821413,69.821413,69.821413,73.821413,73.821413,73.821413,73.821413,86.821413,86.821413,86.821413,86.821413,86.821413,86.821413,86.821413,86.821413,86.821413,86.821413,107.821413,107.821413,107.821413,92.821413,86.821413,73.821413
2005-01-04,72.821413,72.721413,68.821413,68.821413,72.821413,72.821413,72.821413,72.821413,77.821413,79.821413,80.821413,80.821413,80.821413,79.821413,79.821413,79.821413,79.821413,80.821413,80.821413,86.821413,80.821413,80.821413,77.821413,72.821413
2005-01-05,70.821413,70.821413,70.821413,70.821413,70.821413,70.821413,70.821413,70.821413,77.821413,79.821413,90.811413,92.821413,79.821413,77.821413,77.821413,77.821413,77.821413,79.821413,92.821413,92.821413,92.821413,92.821413,77.821413,70.821413
2005-01-06,78.821413,77.821413,77.821413,77.821413,78.821413,79.821413,91.321413,91.321413,91.321413,91.321413,92.821413,92.821413,92.821413,91.321413,91.321413,91.321413,91.321413,92.821413,92.821413,96.821413,92.821413,92.821413,91.321413,91.321413
2005-01-07,82.821413,82.821413,79.821413,75.821413,79.821413,82.821413,82.821413,91.821413,91.821413,91.821413,91.821413,91.821413,91.821413,91.821413,91.821413,91.821413,91.821413,91.821413,92.821413,92.821413,92.821413,91.821413,91.821413,82.821413
2005-01-08,77.821413,77.821413,77.821413,77.821413,77.821413,82.821413,82.821413,82.821413,86.821413,92.921413,92.921413,92.921413,92.921413,92.921413,86.821413,86.821413,86.821413,90.311413,93.321413,96.821413,92.921413,92.921413,91.921413,82.821413
2005-01-09,92.821413,91.921413,86.821413,86.821413,86.821413,86.821413,86.821413,92.821413,93.331413,93.331413,93.331413,93.331413,93.331413,93.331413,93.331413,92.821413,92.821413,93.331413,95.821413,95.821413,95.821413,93.331413,93.331413,92.821413
2005-01-10,93.331413,91.921413,82.821413,82.821413,82.821413,93.331413,93.331413,93.331413,93.331413,93.331413,93.331413,93.331413,93.821413,93.331413,93.331413,93.331413,93.331413,93.331413,95.821413,95.821413,95.821413,95.821413,93.331413,93.331413
2005-01-11,78.821413,78.821413,78.821413,78.821413,78.821413,78.821413,82.821413,83.821413,96.821413,96.821413,96.821413,96.922413,96.821413,96.821413,96.821413,96.821413,96.821413,96.821413,96.922413,97.821413,96.922413,96.922413,96.821413,82.821413
2005-01-12,74.821413,74.821413,74.821413,74.821413,74.821413,82.821413,83.821413,83.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,96.821413,97.821413,96.821413,87.821413,87.821413,82.821413
2005-01-13,82.821413,82.821413,82.821413,82.821413,82.821413,83.821413,84.821413,84.821413,84.821413,84.821413,84.821413,87.921413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,96.821413,97.821413,96.821413,84.821413,84.821413,82.821413
2005-01-14,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,97.821413,98.821413,97.821413,89.121413,89.121413,84.821413
2005-01-15,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,87.821413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.121413,89.321413,92.821413,89.321413,89.121413,89.121413,87.821413
2005-01-16,82.321413,82.321413,82.321413,79.821413,82.321413,82.321413,79.821413,82.321413,87.821413,89.171413,89.171413,89.171413,89.171413,89.171413,89.171413,86.821413,82.321413,89.171413,89.171413,89.421413,89.321413,89.171413,89.171413,82.321413
2005-01-17,71.821413,71.286413,71.286413,71.286413,71.821413,82.321413,84.821413,84.821413,84.821413,84.821413,84.821413,88.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,89.221413,92.811413,89.221413,88.821413,84.821413,82.321413
2005-01-18,70.821413,68.286413,68.286413,70.821413,70.821413,71.821413,82.321413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,87.821413,87.821413,87.821413,84.821413,82.821413,71.821413
2005-01-19,67.821413,66.278413,66.278413,66.278413,66.278413,71.821413,81.821413,81.821413,81.821413,81.821413,81.821413,82.821413,81.821413,81.821413,81.821413,81.821413,81.821413,81.821413,87.821413,87.821413,87.821413,81.821413,81.821413,71.821413
2005-01-20,77.821413,77.821413,77.821413,77.821413,77.821413,77.821413,77.821413,77.821413,82.821413,82.821413,82.821413,82.821413,82.821413,77.821413,77.821413,77.821413,77.821413,77.821413,82.821413,87.821413,82.821413,82.821413,77.821413,77.821413
2005-01-21,69.821413,67.821413,67.821413,67.821413,79.821413,79.821413,79.821413,79.821413,81.821413,82.821413,82.821413,82.821413,82.821413,81.821413,81.821413,81.821413,81.821413,82.821413,82.821413,88.821413,82.821413,82.821413,79.821413,79.821413
2005-01-22,81.821413,81.821413,67.821413,67.821413,67.821413,81.821413,82.721413,83.821413,83.821413,83.821413,83.821413,83.821413,83.821413,83.821413,83.821413,83.821413,83.821413,83.821413,87.821413,89.321413,87.821413,83.821413,83.821413,83.821413
2005-01-23,81.821413,67.821413,67.821413,67.821413,67.821413,81.821413,67.821413,81.821413,82.721413,82.821413,82.821413,82.821413,82.821413,82.821413,82.721413,81.821413,81.821413,82.721413,82.821413,83.821413,83.821413,82.821413,82.821413,81.821413
2005-01-24,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,81.821413,81.821413,83.820413,83.820413,83.820413,83.820413,83.820413,83.820413,83.820413,83.820413,83.820413,83.820413,88.321413,88.321413,86.821413,83.820413,81.821413,80.821413
2005-01-25,30.622413,30.622413,30.622413,30.622413,70.820413,80.821413,80.821413,80.821413,81.821413,81.821413,81.821413,81.821413,81.821413,81.821413,81.821413,81.821413,81.821413,81.821413,88.321413,88.321413,87.821413,81.821413,80.821413,80.821413
2005-01-26,57.821413,57.821413,57.821413,57.821413,57.821413,72.821413,80.721413,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,80.821413,81.821413,86.821413,81.821413,80.821413,80.821413,70.820413
2005-01-27,80.821413,79.821413,79.821413,79.821413,80.821413,80.821413,80.821413,80.821413,81.321413,81.321413,81.321413,81.321413,81.321413,81.321413,81.321413,81.321413,81.321413,81.321413,86.821413,88.471413,86.821413,81.321413,81.321413,80.821413
2005-01-28,68.861413,68.861413,68.861413,68.861413,68.861413,73.821413,77.821413,79.821413,81.321413,81.321413,81.321413,81.921413,81.321413,81.321413,81.321413,81.321413,81.321413,81.321413,81.421413,86.821413,81.321413,81.321413,79.821413,73.821413
2005-01-29,77.821413,77.821413,77.821413,77.821413,77.821413,79.821413,79.821413,82.821413,84.821413,84.821413,84.821413,84.821413,84.821413,84.821413,82.821413,82.821413,82.821413,84.821413,84.821413,84.821413,84.821413,84.821413,82.821413,79.821413
2005-01-30,84.821413,82.821413,82.821413,82.821413,82.821413,82.821413,82.821413,84.821413,84.821413,85.821413,84.821413,85.821413,85.821413,85.821413,85.821413,84.821413,85.821413,85.821413,89.821413,90.821413,90.821413,89.821413,89.821413,84.821413
2005-01-31,82.521413,80.321413,80.321413,80.321413,82.521413,82.521413,82.821413,82.821413,85.821413,85.821413,85.821413,87.321413,87.321413,85.821413,85.821413,85.821413,85.821413,87.321413,90.821413,90.821413,90.821413,90.821413,85.821413,82.521413
2005-02-01,79.969539,79.469539,79.469539,79.469539,82.169539,82.169539,82.469539,84.369539,85.469539,85.469539,85.469539,85.469539,85.469539,85.469539,85.469539,85.469539,85.469539,85.469539,92.469539,96.469539,92.469539,92.469539,82.469539,82.169539
2005-02-02,73.469539,72.469539,72.469539,72.469539,72.469539,82.469539,82.469539,82.469539,83.969539,83.969539,83.969539,83.969539,83.969539,83.969539,83.969539,83.969539,83.969539,83.969539,87.469539,87.469539,87.469539,83.969539,83.969539,75.469539
2005-02-03,75.569539,75.569539,75.569539,75.569539,75.569539,79.469539,80.469539,80.469539,82.569539,83.969539,83.969539,83.969539,82.569539,80.469539,83.969539,83.969539,83.969539,83.969539,84.469539,92.469539,83.969539,83.969539,80.469539,75.569539
2005-02-04,72.469539,72.469539,72.469539,72.469539,73.469539,80.469539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,80.569539,82.469539,82.469539,82.469539,80.569539,80.569539,79.469539
2005-02-05,77.469539,75.469539,75.469539,75.469539,75.469539,77.469539,77.469539,79.469539,80.469539,80.469539,82.569539,82.569539,82.569539,80.469539,80.469539,79.469539,79.469539,79.469539,82.569539,82.569539,82.569539,82.569539,82.569539,82.569539
2005-02-06,80.469539,80.469539,79.969539,79.969539,79.969539,79.969539,80.469539,77.469539,79.969539,79.969539,79.969539,79.969539,79.969539,77.469539,79.969539,79.969539,79.969539,80.469539,80.469539,82.569539,82.569539,80.469539,79.969539,77.469539
2005-02-07,31.797539,31.797539,31.797539,31.797539,31.797539,72.969539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.269539,77.469539,80.469539,77.469539,77.269539,77.269539,72.469539
