0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2006-01-01,87.778213,77.778213,77.778213,77.778213,77.778213,77.778213,75.768213,75.768213,76.278213,76.278213,76.278213,76.278213,77.778213,76.278213,75.768213,71.278213,69.067213,76.278213,77.778213,87.778213,87.778213,77.778213,77.778213,77.778213
2006-01-02,76.278213,76.278213,76.278213,76.278213,76.278213,76.778213,76.778213,76.778213,76.778213,76.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,81.768213,87.778213,87.778213,87.778213,82.778213,76.778213,76.778213
2006-01-03,77.678213,77.678213,77.678213,77.678213,77.678213,77.678213,77.678213,81.768213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,87.778213,114.425213,87.778213,82.778213,77.678213,77.678213
2006-01-04,77.778213,77.778213,77.778213,77.778213,77.778213,77.778213,77.778213,77.778213,81.768213,77.778213,77.778213,81.768213,81.768213,77.778213,77.778213,77.778213,77.778213,85.778213,85.778213,87.778213,85.778213,85.778213,81.768213,77.778213
2006-01-05,86.778213,86.778213,86.778213,86.778213,86.778213,86.778213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,88.278213,91.134213,88.278213,88.278213,86.778213,86.778213
2006-01-06,82.268213,77.778213,77.778213,77.778213,77.778213,82.268213,87.778213,87.778213,88.778213,88.778213,88.778213,87.778213,87.778213,87.778213,87.778213,87.778213,87.778213,88.778213,88.778213,95.778213,88.778213,88.778213,87.778213,77.778213
2006-01-07,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,85.778213,85.778213,85.778213,78.278213,78.278213,78.278213
2006-01-08,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,78.278213,85.778213,85.778213,85.778213,85.778213,78.278213,78.278213
2006-01-09,82.778213,82.778213,77.778213,77.778213,77.778213,77.778213,77.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,82.778213,85.778213,85.778213,85.778213,82.778213,82.778213,82.778213
2006-01-10,77.378213,77.378213,77.378213,77.378213,77.378213,77.378213,77.378213,77.778213,81.768213,85.778213,85.778213,81.768213,77.778213,77.778213,77.778213,77.778213,77.778213,81.768213,85.778213,87.778213,85.778213,85.778213,81.768213,77.378213
2006-01-11,81.878213,81.878213,81.878213,81.778213,81.878213,81.878213,81.878213,81.878213,85.778213,85.778213,85.778213,85.778213,85.778213,85.778213,85.778213,85.778213,85.778213,85.778213,87.778213,87.778213,85.778213,85.778213,81.878213,81.878213
2006-01-12,81.778213,81.778213,81.778213,81.568213,81.778213,82.928213,82.928213,82.928213,82.928213,85.778213,82.928213,82.928213,82.928213,82.928213,82.928213,82.928213,82.928213,82.928213,85.778213,85.778213,85.778213,82.928213,82.928213,82.928213
2006-01-13,80.758213,75.778213,75.778213,75.778213,75.778213,81.778213,82.778213,82.778213,82.778213,82.778213,82.778213,85.278213,85.278213,82.778213,82.778213,82.778213,82.778213,82.778213,85.278213,85.278213,85.278213,85.278213,82.778213,82.778213
2006-01-14,75.878213,75.878213,75.878213,75.878213,75.878213,75.878213,75.878213,81.778213,81.778213,82.778213,82.778213,82.778213,82.778213,82.778213,81.778213,80.758213,75.878213,81.778213,82.778213,82.778213,82.778213,82.778213,81.778213,75.878213
2006-01-15,80.778213,80.758213,75.878213,80.778213,80.778213,81.778213,80.778213,81.778213,80.778213,80.778213,81.778213,81.778213,81.778213,81.778213,81.778213,80.778213,80.778213,81.778213,81.878213,84.778213,81.878213,81.878213,81.878213,81.778213
2006-01-16,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,80.878213,95.778213,95.778213,81.778213,80.878213,80.878213,80.878213
2006-01-17,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,80.778213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,81.678213,95.778213,81.678213,81.678213,81.678213,79.778213
2006-01-18,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,80.778213,80.878213,80.878213,80.878213,80.878213,80.878213,80.778213,80.778213,80.778213,80.778213,80.878213,80.878213,93.778213,80.878213,80.878213,79.778213,79.778213
2006-01-19,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,79.878213,93.778213,93.778213,93.778213,79.878213,79.878213,79.778213
2006-01-20,78.778213,76.778213,76.778213,76.778213,78.268213,78.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,79.778213,80.878213,80.878213,80.878213,80.878213,79.778213,78.778213
2006-01-21,32.217213,28.713213,28.713213,28.713213,28.713213,67.778213,67.778213,76.878213,76.878213,76.878213,76.878213,76.878213,76.878213,76.878213,76.878213,69.067213,67.778213,69.067213,76.878213,78.778213,78.268213,76.878213,76.878213,69.067213
2006-01-22,75.778213,75.778213,63.778213,68.278213,68.278213,69.067213,63.778213,69.067213,75.778213,75.778213,75.778213,75.778213,75.778213,75.778213,67.778213,67.778213,67.778213,67.778213,77.778213,87.778213,87.778213,77.778213,77.778213,76.758213
2006-01-23,76.778213,76.778213,76.778213,76.778213,76.778213,76.778213,76.778213,79.778213,81.758213,82.778213,82.778213,82.778213,82.778213,79.778213,79.778213,79.778213,79.778213,79.778213,88.778213,88.778213,88.778213,82.778213,79.778213,76.778213
2006-01-24,76.778213,76.778213,76.778213,76.778213,76.778213,76.778213,77.778213,77.778213,79.758213,79.778213,79.758213,79.778213,79.758213,77.778213,77.778213,77.778213,77.778213,77.778213,79.778213,82.778213,79.778213,77.778213,77.778213,76.778213
2006-01-25,67.778213,67.778213,66.778213,69.067213,72.778213,72.778213,72.778213,72.778213,75.778213,77.758213,79.778213,79.778213,79.778213,75.778213,75.778213,77.758213,75.778213,75.778213,82.778213,95.778213,114.024213,95.778213,79.778213,75.778213
2006-01-26,65.278213,53.778213,53.778213,62.778213,64.778213,67.778213,78.778213,78.778213,89.778213,89.778213,89.778213,96.778213,96.778213,89.778213,89.778213,89.778213,89.778213,89.778213,97.778213,97.778213,97.778213,89.778213,78.778213,78.778213
