0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2010-01-01,124.687267,124.687267,124.280267,124.687267,124.687267,115.844267,114.687267,114.687267,114.687267,114.687267,114.687267,115.844267,115.844267,115.844267,115.844267,115.844267,114.687267,124.687267,128.687267,129.687267,128.687267,124.687267,124.687267,124.687267
2010-01-02,114.50334,112.50334,112.50334,112.50334,112.50334,112.50334,112.50334,114.31134,114.50334,115.50334,115.50334,115.50334,115.50334,115.50334,115.50334,115.50334,114.50334,114.50334,145.50334,150.50334,130.50334,130.50334,115.50334,115.50334
2010-01-03,112.790267,112.790267,112.790267,112.687267,112.687267,112.687267,97.687267,112.687267,113.495267,113.495267,113.495267,113.687267,114.687267,119.687267,113.495267,113.687267,113.495267,113.687267,129.687267,199.687267,199.687267,119.687267,114.687267,114.687267
2010-01-04,112.587267,112.541267,112.541267,112.587267,112.587267,112.587267,112.587267,113.495267,113.587267,113.587267,115.687267,115.687267,115.687267,115.687267,115.687267,115.687267,115.687267,113.687267,130.687267,305.687267,130.687267,129.687267,113.587267,112.587267
2010-01-05,113.587267,113.587267,113.587267,113.587267,113.587267,114.687267,114.687267,114.687267,117.687267,117.687267,117.687267,117.687267,117.687267,117.687267,117.687267,117.687267,117.687267,117.687267,129.687267,209.687267,117.687267,117.687267,117.687267,114.687267
2010-01-06,113.637267,113.637267,113.637267,113.637267,113.637267,113.637267,113.637267,118.687267,118.687267,119.187267,119.187267,119.187267,119.187267,119.187267,119.187267,119.187267,119.187267,119.187267,129.687267,305.687267,129.687267,119.187267,118.687267,113.637267
2010-01-07,114.951056,112.836056,112.836056,112.836056,112.836056,114.951056,117.951056,117.951056,124.951056,124.951056,124.951056,124.951056,124.951056,124.951056,124.951056,124.951056,124.951056,124.951056,199.951056,199.951056,199.951056,124.951056,124.951056,123.302056
2010-01-08,149.687267,140.687267,124.487267,124.487267,124.487267,124.487267,140.687267,140.687267,140.687267,149.687267,149.687267,174.687267,174.687267,149.687267,149.687267,149.687267,149.687267,149.687267,199.687267,199.687267,199.687267,201.687267,140.687267,124.645267
2010-01-09,150.687267,124.747267,124.747267,124.747267,124.747267,125.619267,125.619267,150.687267,150.687267,150.687267,150.687267,150.687267,174.687267,150.687267,150.687267,150.687267,150.687267,150.687267,189.687267,201.687267,189.687267,174.687267,150.687267,150.687267
2010-01-10,199.687267,199.687267,199.687267,198.687267,198.687267,198.687267,189.687267,189.687267,198.687267,198.687267,199.687267,199.687267,199.687267,199.687267,199.687267,199.687267,199.687267,199.687267,200.687267,200.687267,200.687267,200.687267,200.687267,199.687267
2010-01-11,199.687267,198.687267,189.687267,189.687267,189.687267,189.687267,189.687267,189.687267,198.687267,199.687267,199.687267,199.687267,199.687267,200.687267,199.687267,199.687267,199.687267,199.687267,214.687267,215.687267,215.687267,214.687267,202.687267,199.687267
2010-01-12,159.357267,120.635267,117.793267,112.596267,120.635267,120.635267,124.483267,175.687267,188.687267,196.687267,196.687267,196.687267,196.687267,196.687267,196.687267,196.687267,196.687267,196.687267,196.687267,197.687267,196.687267,196.687267,188.687267,175.687267
2010-01-13,124.758271,120.982271,117.799271,112.753271,123.508271,150.389271,179.693271,179.693271,179.693271,195.693271,195.693271,195.693271,195.693271,195.693271,195.693271,195.693271,195.693271,188.693271,209.693271,229.693271,209.693271,195.693271,188.693271,179.693271
2010-01-14,169.687267,169.687267,169.687267,169.687267,169.687267,178.687267,172.687267,178.687267,187.687267,206.687267,201.687267,201.687267,201.687267,201.687267,201.687267,201.687267,187.687267,187.687267,206.687267,206.687267,206.687267,201.687267,187.687267,178.687267
2010-01-15,169.687267,150.497267,120.832267,117.793267,123.591267,168.687267,169.687267,169.687267,172.687267,178.487267,178.787267,178.787267,178.787267,178.787267,178.787267,178.787267,178.487267,178.487267,178.787267,178.787267,178.787267,178.787267,178.487267,169.687267
2010-01-16,163.687267,163.687267,163.687267,163.687267,163.687267,163.687267,164.687267,164.687267,164.687267,164.687267,172.687267,172.687267,172.687267,164.687267,164.687267,164.687267,164.687267,164.687267,199.687267,203.687267,172.687267,164.687267,164.687267,164.687267
2010-01-17,170.187267,170.187267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,170.187267,170.187267,170.187267,170.187267,170.187267,159.687267,159.687267,159.687267,170.187267,172.687267,172.687267,170.187267,170.187267,170.187267
2010-01-18,154.687267,154.687267,154.687267,154.687267,154.687267,157.687267,157.687267,159.687267,174.687267,172.687267,174.687267,209.687267,209.687267,174.687267,174.687267,174.687267,174.687267,172.687267,209.687267,239.687267,174.687267,174.687267,159.687267,159.687267
2010-01-19,123.808267,117.793267,117.793267,117.793267,117.793267,157.687267,157.687267,159.687267,159.687267,173.187267,173.187267,173.187267,173.187267,173.187267,173.187267,173.187267,173.187267,169.686267,173.187267,194.687267,173.187267,173.187267,173.187267,159.687267
2010-01-20,159.686267,157.687267,157.687267,157.687267,157.687267,159.686267,159.686267,159.687267,168.687267,168.687267,168.687267,168.687267,168.687267,168.687267,168.687267,168.687267,168.687267,168.687267,207.687267,207.687267,168.687267,168.687267,168.687267,159.686267
2010-01-21,116.977267,112.074267,112.074267,112.074267,112.074267,122.840267,151.979267,157.687267,159.687267,159.687267,160.687267,160.687267,160.687267,160.687267,160.687267,160.687267,160.687267,159.687267,160.687267,160.687267,160.687267,160.687267,159.687267,157.687267
2010-01-22,112.442267,112.442267,112.442267,112.442267,112.442267,116.774267,123.306267,157.687267,159.686267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,163.687267,163.687267,163.687267,159.687267,159.686267,124.086267
2010-01-23,139.687267,139.687267,139.687267,139.687267,139.687267,139.687267,139.687267,157.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,159.687267,164.687267,207.687267,164.687267,164.687267,159.687267,157.687267
2010-01-24,147.687267,147.687267,147.687267,157.687267,144.687267,144.687267,144.687267,144.687267,147.687267,147.687267,157.687267,157.687267,157.687267,157.687267,157.687267,157.687267,147.687267,157.687267,165.687267,165.687267,165.687267,165.687267,157.687267,147.687267
2010-01-25,138.687267,122.674267,123.877267,122.674267,125.135267,169.587267,149.687267,149.687267,169.587267,170.687267,170.687267,170.687267,170.687267,170.687267,170.687267,170.687267,170.687267,170.687267,170.687267,211.687267,170.687267,170.687267,170.687267,149.687267
2010-01-26,123.489267,122.328267,118.092267,118.092267,123.600267,129.687267,160.687267,159.687267,164.687267,164.687267,167.687267,167.687267,164.687267,164.687267,164.687267,164.687267,167.687267,164.687267,167.687267,167.687267,167.687267,167.687267,164.687267,129.687267
2010-01-27,124.883267,124.262267,124.439267,124.883267,129.687267,139.687267,139.687267,149.687267,154.687267,154.687267,154.687267,154.687267,154.687267,154.687267,154.687267,154.687267,154.687267,154.687267,154.687267,179.687267,154.687267,154.687267,149.687267,129.687267
2010-01-28,119.467267,119.467267,119.467267,119.467267,119.467267,119.467267,124.415267,127.687267,127.687267,129.687267,159.687267,159.687267,159.687267,129.687267,159.687267,129.687267,129.687267,129.687267,211.687267,212.687267,211.687267,159.687267,127.687267,119.467267
